code,name,full_name
530523,龙陵县,云南省保山市龙陵县
530524,昌宁县,云南省保山市昌宁县
530581,腾冲市,云南省保山市腾冲市
530600,昭通市,云南省昭通市
530602,昭阳区,云南省昭通市昭阳区
530621,鲁甸县,云南省昭通市鲁甸县
530622,巧家县,云南省昭通市巧家县
530623,盐津县,云南省昭通市盐津县
530624,大关县,云南省昭通市大关县
530625,永善县,云南省昭通市永善县
530626,绥江县,云南省昭通市绥江县
530627,镇雄县,云南省昭通市镇雄县
530628,彝良县,云南省昭通市彝良县
530629,威信县,云南省昭通市威信县
530681,水富市,云南省昭通市水富市
530700,丽江市,云南省丽江市
530702,古城区,云南省丽江市古城区
530721,玉龙纳西族自治县,云南省丽江市玉龙纳西族自治县
530722,永胜县,云南省丽江市永胜县
530723,华坪县,云南省丽江市华坪县
530724,宁蒗彝族自治县,云南省丽江市宁蒗彝族自治县
530800,普洱市,云南省普洱市
530802,思茅区,云南省普洱市思茅区
530821,宁洱哈尼族彝族自治县,云南省普洱市宁洱哈尼族彝族自治县
530822,墨江哈尼族自治县,云南省普洱市墨江哈尼族自治县
530823,景东彝族自治县,云南省普洱市景东彝族自治县
530824,景谷傣族彝族自治县,云南省普洱市景谷傣族彝族自治县
530825,镇沅彝族哈尼族拉祜族自治县,云南省普洱市镇沅彝族哈尼族拉祜族自治县
530826,江城哈尼族彝族自治县,云南省普洱市江城哈尼族彝族自治县
530827,孟连傣族拉祜族佤族自治县,云南省普洱市孟连傣族拉祜族佤族自治县
530828,澜沧拉祜族自治县,云南省普洱市澜沧拉祜族自治县
530829,西盟佤族自治县,云南省普洱市西盟佤族自治县
530900,临沧市,云南省临沧市
530902,临翔区,云南省临沧市临翔区
530921,凤庆县,云南省临沧市凤庆县
530922,云县,云南省临沧市云县
530923,永德县,云南省临沧市永德县
530924,镇康县,云南省临沧市镇康县
530925,双江拉祜族佤族布朗族傣族自治县,云南省临沧市双江拉祜族佤族布朗族傣族自治县
530926,耿马傣族佤族自治县,云南省临沧市耿马傣族佤族自治县
530927,沧源佤族自治县,云南省临沧市沧源佤族自治县
532300,楚雄彝族自治州,云南省楚雄彝族自治州
532301,楚雄市,云南省楚雄彝族自治州楚雄市
532322,双柏县,云南省楚雄彝族自治州双柏县
532323,牟定县,云南省楚雄彝族自治州牟定县
532324,南华县,云南省楚雄彝族自治州南华县
532325,姚安县,云南省楚雄彝族自治州姚安县
532326,大姚县,云南省楚雄彝族自治州大姚县
532327,永仁县,云南省楚雄彝族自治州永仁县
532328,元谋县,云南省楚雄彝族自治州元谋县
532329,武定县,云南省楚雄彝族自治州武定县
532331,禄丰县,云南省楚雄彝族自治州禄丰县
532500,红河哈尼族彝族自治州,云南省红河哈尼族彝族自治州
532501,个旧市,云南省红河哈尼族彝族自治州个旧市
532502,开远市,云南省红河哈尼族彝族自治州开远市
532503,蒙自市,云南省红河哈尼族彝族自治州蒙自市
532504,弥勒市,云南省红河哈尼族彝族自治州弥勒市
532523,屏边苗族自治县,云南省红河哈尼族彝族自治州屏边苗族自治县
532524,建水县,云南省红河哈尼族彝族自治州建水县
532525,石屏县,云南省红河哈尼族彝族自治州石屏县
532527,泸西县,云南省红河哈尼族彝族自治州泸西县
532528,元阳县,云南省红河哈尼族彝族自治州元阳县
532529,红河县,云南省红河哈尼族彝族自治州红河县
532530,金平苗族瑶族傣族自治县,云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县
532531,绿春县,云南省红河哈尼族彝族自治州绿春县
532532,河口瑶族自治县,云南省红河哈尼族彝族自治州河口瑶族自治县
532600,文山壮族苗族自治州,云南省文山壮族苗族自治州
532601,文山市,云南省文山壮族苗族自治州文山市
532622,砚山县,云南省文山壮族苗族自治州砚山县
532623,西畴县,云南省文山壮族苗族自治州西畴县
532624,麻栗坡县,云南省文山壮族苗族自治州麻栗坡县
532625,马关县,云南省文山壮族苗族自治州马关县
532626,丘北县,云南省文山壮族苗族自治州丘北县
532627,广南县,云南省文山壮族苗族自治州广南县
532628,富宁县,云南省文山壮族苗族自治州富宁县
532800,西双版纳傣族自治州,云南省西双版纳傣族自治州
532801,景洪市,云南省西双版纳傣族自治州景洪市
532822,勐海县,云南省西双版纳傣族自治州勐海县
532823,勐腊县,云南省西双版纳傣族自治州勐腊县
532900,大理白族自治州,云南省大理白族自治州
532901,大理市,云南省大理白族自治州大理市
532922,漾濞彝族自治县,云南省大理白族自治州漾濞彝族自治县
532923,祥云县,云南省大理白族自治州祥云县
532924,宾川县,云南省大理白族自治州宾川县
532925,弥渡县,云南省大理白族自治州弥渡县
532926,南涧彝族自治县,云南省大理白族自治州南涧彝族自治县
532927,巍山彝族回族自治县,云南省大理白族自治州巍山彝族回族自治县
532928,永平县,云南省大理白族自治州永平县
532929,云龙县,云南省大理白族自治州云龙县
532930,洱源县,云南省大理白族自治州洱源县
532931,剑川县,云南省大理白族自治州剑川县
532932,鹤庆县,云南省大理白族自治州鹤庆县
533100,德宏傣族景颇族自治州,云南省德宏傣族景颇族自治州
533102,瑞丽市,云南省德宏傣族景颇族自治州瑞丽市
533103,芒市,云南省德宏傣族景颇族自治州芒市
533122,梁河县,云南省德宏傣族景颇族自治州梁河县
533123,盈江县,云南省德宏傣族景颇族自治州盈江县
533124,陇川县,云南省德宏傣族景颇族自治州陇川县
533300,怒江傈僳族自治州,云南省怒江傈僳族自治州
533301,泸水市,云南省怒江傈僳族自治州泸水市
533323,福贡县,云南省怒江傈僳族自治州福贡县
533324,贡山独龙族怒族自治县,云南省怒江傈僳族自治州贡山独龙族怒族自治县
533325,兰坪白族普米族自治县,云南省怒江傈僳族自治州兰坪白族普米族自治县
533400,迪庆藏族自治州,云南省迪庆藏族自治州
533401,香格里拉市,云南省迪庆藏族自治州香格里拉市
533422,德钦县,云南省迪庆藏族自治州德钦县
533423,维西傈僳族自治县,云南省迪庆藏族自治州维西傈僳族自治县
540000,西藏自治区,西藏自治区
540100,拉萨市,西藏自治区拉萨市
540102,城关区,西藏自治区拉萨市城关区
540103,堆龙德庆区,西藏自治区拉萨市堆龙德庆区
540104,达孜区,西藏自治区拉萨市达孜区
540121,林周县,西藏自治区拉萨市林周县
540122,当雄县,西藏自治区拉萨市当雄县
540123,尼木县,西藏自治区拉萨市尼木县
540124,曲水县,西藏自治区拉萨市曲水县
540127,墨竹工卡县,西藏自治区拉萨市墨竹工卡县
540200,日喀则市,西藏自治区日喀则市
540202,桑珠孜区,西藏自治区日喀则市桑珠孜区
540221,南木林县,西藏自治区日喀则市南木林县
540222,江孜县,西藏自治区日喀则市江孜县
540223,定日县,西藏自治区日喀则市定日县
540224,萨迦县,西藏自治区日喀则市萨迦县
540225,拉孜县,西藏自治区日喀则市拉孜县
540226,昂仁县,西藏自治区日喀则市昂仁县
540227,谢通门县,西藏自治区日喀则市谢通门县
540228,白朗县,西藏自治区日喀则市白朗县
540229,仁布县,西藏自治区日喀则市仁布县
540230,康马县,西藏自治区日喀则市康马县
540231,定结县,西藏自治区日喀则市定结县
540232,仲巴县,西藏自治区日喀则市仲巴县
540233,亚东县,西藏自治区日喀则市亚东县
540234,吉隆县,西藏自治区日喀则市吉隆县
540235,聂拉木县,西藏自治区日喀则市聂拉木县
540236,萨嘎县,西藏自治区日喀则市萨嘎县
540237,岗巴县,西藏自治区日喀则市岗巴县
540300,昌都市,西藏自治区昌都市
540302,卡若区,西藏自治区昌都市卡若区
540321,江达县,西藏自治区昌都市江达县
540322,贡觉县,西藏自治区昌都市贡觉县
540323,类乌齐县,西藏自治区昌都市类乌齐县
540324,丁青县,西藏自治区昌都市丁青县
540325,察雅县,西藏自治区昌都市察雅县
540326,八宿县,西藏自治区昌都市八宿县
540327,左贡县,西藏自治区昌都市左贡县
540328,芒康县,西藏自治区昌都市芒康县
540329,洛隆县,西藏自治区昌都市洛隆县
540330,边坝县,西藏自治区昌都市边坝县
540400,林芝市,西藏自治区林芝市
540402,巴宜区,西藏自治区林芝市巴宜区
540421,工布江达县,西藏自治区林芝市工布江达县
540422,米林县,西藏自治区林芝市米林县
540423,墨脱县,西藏自治区林芝市墨脱县
540424,波密县,西藏自治区林芝市波密县
540425,察隅县,西藏自治区林芝市察隅县
540426,朗县,西藏自治区林芝市朗县
540500,山南市,西藏自治区山南市
540502,乃东区,西藏自治区山南市乃东区
540521,扎囊县,西藏自治区山南市扎囊县
540522,贡嘎县,西藏自治区山南市贡嘎县
540523,桑日县,西藏自治区山南市桑日县
540524,琼结县,西藏自治区山南市琼结县
540525,曲松县,西藏自治区山南市曲松县
540526,措美县,西藏自治区山南市措美县
540527,洛扎县,西藏自治区山南市洛扎县
540528,加查县,西藏自治区山南市加查县
540529,隆子县,西藏自治区山南市隆子县
540530,错那县,西藏自治区山南市错那县
540531,浪卡子县,西藏自治区山南市浪卡子县
540600,那曲市,西藏自治区那曲市
540602,色尼区,西藏自治区那曲市色尼区
540621,嘉黎县,西藏自治区那曲市嘉黎县
540622,比如县,西藏自治区那曲市比如县
540623,聂荣县,西藏自治区那曲市聂荣县
540624,安多县,西藏自治区那曲市安多县
540625,申扎县,西藏自治区那曲市申扎县
540626,索县,西藏自治区那曲市索县
540627,班戈县,西藏自治区那曲市班戈县
540628,巴青县,西藏自治区那曲市巴青县
540629,尼玛县,西藏自治区那曲市尼玛县
540630,双湖县,西藏自治区那曲市双湖县
542500,阿里地区,西藏自治区阿里地区
542521,普兰县,西藏自治区阿里地区普兰县
542522,札达县,西藏自治区阿里地区札达县
542523,噶尔县,西藏自治区阿里地区噶尔县
542524,日土县,西藏自治区阿里地区日土县
542525,革吉县,西藏自治区阿里地区革吉县
542526,改则县,西藏自治区阿里地区改则县
542527,措勤县,西藏自治区阿里地区措勤县
610000,陕西省,陕西省
610100,西安市,陕西省西安市
610102,新城区,陕西省西安市新城区
610103,碑林区,陕西省西安市碑林区
610104,莲湖区,陕西省西安市莲湖区
610111,灞桥区,陕西省西安市灞桥区
610112,未央区,陕西省西安市未央区
610113,雁塔区,陕西省西安市雁塔区
610114,阎良区,陕西省西安市阎良区
610115,临潼区,陕西省西安市临潼区
610116,长安区,陕西省西安市长安区
610117,高陵区,陕西省西安市高陵区
610118,鄠邑区,陕西省西安市鄠邑区
610122,蓝田县,陕西省西安市蓝田县
610124,周至县,陕西省西安市周至县
610200,铜川市,陕西省铜川市
610202,王益区,陕西省铜川市王益区
610203,印台区,陕西省铜川市印台区
610204,耀州区,陕西省铜川市耀州区
610222,宜君县,陕西省铜川市宜君县
610300,宝鸡市,陕西省宝鸡市
610302,渭滨区,陕西省宝鸡市渭滨区
610303,金台区,陕西省宝鸡市金台区
610304,陈仓区,陕西省宝鸡市陈仓区
610322,凤翔县,陕西省宝鸡市凤翔县
610323,岐山县,陕西省宝鸡市岐山县
610324,扶风县,陕西省宝鸡市扶风县
610326,眉县,陕西省宝鸡市眉县
610327,陇县,陕西省宝鸡市陇县
610328,千阳县,陕西省宝鸡市千阳县
610329,麟游县,陕西省宝鸡市麟游县
610330,凤县,陕西省宝鸡市凤县
610331,太白县,陕西省宝鸡市太白县
610400,咸阳市,陕西省咸阳市
610402,秦都区,陕西省咸阳市秦都区
610403,杨陵区,陕西省咸阳市杨陵区
610404,渭城区,陕西省咸阳市渭城区
610422,三原县,陕西省咸阳市三原县
610423,泾阳县,陕西省咸阳市泾阳县
610424,乾县,陕西省咸阳市乾县
610425,礼泉县,陕西省咸阳市礼泉县
610426,永寿县,陕西省咸阳市永寿县
610428,长武县,陕西省咸阳市长武县
610429,旬邑县,陕西省咸阳市旬邑县
610430,淳化县,陕西省咸阳市淳化县
610431,武功县,陕西省咸阳市武功县
610481,兴平市,陕西省咸阳市兴平市
610482,彬州市,陕西省咸阳市彬州市
610500,渭南市,陕西省渭南市
610502,临渭区,陕西省渭南市临渭区
610503,华州区,陕西省渭南市华州区
610522,潼关县,陕西省渭南市潼关县
610523,大荔县,陕西省渭南市大荔县
610524,合阳县,陕西省渭南市合阳县
610525,澄城县,陕西省渭南市澄城县
610526,蒲城县,陕西省渭南市蒲城县
610527,白水县,陕西省渭南市白水县
610528,富平县,陕西省渭南市富平县
610581,韩城市,陕西省渭南市韩城市
610582,华阴市,陕西省渭南市华阴市
610600,延安市,陕西省延安市
610602,宝塔区,陕西省延安市宝塔区
610603,安塞区,陕西省延安市安塞区
610621,延长县,陕西省延安市延长县
610622,延川县,陕西省延安市延川县
610625,志丹县,陕西省延安市志丹县
610626,吴起县,陕西省延安市吴起县
610627,甘泉县,陕西省延安市甘泉县
610628,富县,陕西省延安市富县
610629,洛川县,陕西省延安市洛川县
610630,宜川县,陕西省延安市宜川县
610631,黄龙县,陕西省延安市黄龙县
610632,黄陵县,陕西省延安市黄陵县
610681,子长市,陕西省延安市子长市
610700,汉中市,陕西省汉中市
610702,汉台区,陕西省汉中市汉台区
610703,南郑区,陕西省汉中市南郑区
610722,城固县,陕西省汉中市城固县
610723,洋县,陕西省汉中市洋县
610724,西乡县,陕西省汉中市西乡县
610725,勉县,陕西省汉中市勉县
610726,宁强县,陕西省汉中市宁强县
610727,略阳县,陕西省汉中市略阳县
610728,镇巴县,陕西省汉中市镇巴县
610729,留坝县,陕西省汉中市留坝县
610730,佛坪县,陕西省汉中市佛坪县
610800,榆林市,陕西省榆林市
610802,榆阳区,陕西省榆林市榆阳区
610803,横山区,陕西省榆林市横山区
610822,府谷县,陕西省榆林市府谷县
610824,靖边县,陕西省榆林市靖边县
610825,定边县,陕西省榆林市定边县
610826,绥德县,陕西省榆林市绥德县
610827,米脂县,陕西省榆林市米脂县
610828,佳县,陕西省榆林市佳县
610829,吴堡县,陕西省榆林市吴堡县
610830,清涧县,陕西省榆林市清涧县
610831,子洲县,陕西省榆林市子洲县
610881,神木市,陕西省榆林市神木市
610900,安康市,陕西省安康市
610902,汉滨区,陕西省安康市汉滨区
610921,汉阴县,陕西省安康市汉阴县
610922,石泉县,陕西省安康市石泉县
610923,宁陕县,陕西省安康市宁陕县
610924,紫阳县,陕西省安康市紫阳县
610925,岚皋县,陕西省安康市岚皋县
610926,平利县,陕西省安康市平利县
610927,镇坪县,陕西省安康市镇坪县
610928,旬阳县,陕西省安康市旬阳县
610929,白河县,陕西省安康市白河县
611000,商洛市,陕西省商洛市
611002,商州区,陕西省商洛市商州区
611021,洛南县,陕西省商洛市洛南县
611022,丹凤县,陕西省商洛市丹凤县
611023,商南县,陕西省商洛市商南县
611024,山阳县,陕西省商洛市山阳县
611025,镇安县,陕西省商洛市镇安县
611026,柞水县,陕西省商洛市柞水县
620000,甘肃省,甘肃省
620100,兰州市,甘肃省兰州市
620102,城关区,甘肃省兰州市城关区
620103,七里河区,甘肃省兰州市七里河区
620104,西固区,甘肃省兰州市西固区
620105,安宁区,甘肃省兰州市安宁区
620111,红古区,甘肃省兰州市红古区
620121,永登县,甘肃省兰州市永登县
620122,皋兰县,甘肃省兰州市皋兰县
620123,榆中县,甘肃省兰州市榆中县
620200,嘉峪关市,甘肃省嘉峪关市
620300,金昌市,甘肃省金昌市
620302,金川区,甘肃省金昌市金川区
620321,永昌县,甘肃省金昌市永昌县
620400,白银市,甘肃省白银市
620402,白银区,甘肃省白银市白银区
620403,平川区,甘肃省白银市平川区
620421,靖远县,甘肃省白银市靖远县
620422,会宁县,甘肃省白银市会宁县
620423,景泰县,甘肃省白银市景泰县
620500,天水市,甘肃省天水市
620502,秦州区,甘肃省天水市秦州区
620503,麦积区,甘肃省天水市麦积区
620521,清水县,甘肃省天水市清水县
620522,秦安县,甘肃省天水市秦安县
620523,甘谷县,甘肃省天水市甘谷县
620524,武山县,甘肃省天水市武山县
620525,张家川回族自治县,甘肃省天水市张家川回族自治县
620600,武威市,甘肃省武威市
620602,凉州区,甘肃省武威市凉州区
620621,民勤县,甘肃省武威市民勤县
620622,古浪县,甘肃省武威市古浪县
620623,天祝藏族自治县,甘肃省武威市天祝藏族自治县
620700,张掖市,甘肃省张掖市
620702,甘州区,甘肃省张掖市甘州区
620721,肃南裕固族自治县,甘肃省张掖市肃南裕固族自治县
620722,民乐县,甘肃省张掖市民乐县
620723,临泽县,甘肃省张掖市临泽县
620724,高台县,甘肃省张掖市高台县
620725,山丹县,甘肃省张掖市山丹县
620800,平凉市,甘肃省平凉市
620802,崆峒区,甘肃省平凉市崆峒区
620821,泾川县,甘肃省平凉市泾川县
620822,灵台县,甘肃省平凉市灵台县
620823,崇信县,甘肃省平凉市崇信县
620825,庄浪县,甘肃省平凉市庄浪县
620826,静宁县,甘肃省平凉市静宁县
620881,华亭市,甘肃省平凉市华亭市
620900,酒泉市,甘肃省酒泉市
620902,肃州区,甘肃省酒泉市肃州区
620921,金塔县,甘肃省酒泉市金塔县
620922,瓜州县,甘肃省酒泉市瓜州县
620923,肃北蒙古族自治县,甘肃省酒泉市肃北蒙古族自治县
620924,阿克塞哈萨克族自治县,甘肃省酒泉市阿克塞哈萨克族自治县
620981,玉门市,甘肃省酒泉市玉门市
620982,敦煌市,甘肃省酒泉市敦煌市
621000,庆阳市,甘肃省庆阳市
621002,西峰区,甘肃省庆阳市西峰区
621021,庆城县,甘肃省庆阳市庆城县
621022,环县,甘肃省庆阳市环县
621023,华池县,甘肃省庆阳市华池县
621024,合水县,甘肃省庆阳市合水县
621025,正宁县,甘肃省庆阳市正宁县
621026,宁县,甘肃省庆阳市宁县
621027,镇原县,甘肃省庆阳市镇原县
621100,定西市,甘肃省定西市
621102,安定区,甘肃省定西市安定区
621121,通渭县,甘肃省定西市通渭县
621122,陇西县,甘肃省定西市陇西县
621123,渭源县,甘肃省定西市渭源县
621124,临洮县,甘肃省定西市临洮县
621125,漳县,甘肃省定西市漳县
621126,岷县,甘肃省定西市岷县
621200,陇南市,甘肃省陇南市
621202,武都区,甘肃省陇南市武都区
621221,成县,甘肃省陇南市成县
621222,文县,甘肃省陇南市文县
621223,宕昌县,甘肃省陇南市宕昌县
621224,康县,甘肃省陇南市康县
621225,西和县,甘肃省陇南市西和县
621226,礼县,甘肃省陇南市礼县
621227,徽县,甘肃省陇南市徽县
621228,两当县,甘肃省陇南市两当县
622900,临夏回族自治州,甘肃省临夏回族自治州
622901,临夏市,甘肃省临夏回族自治州临夏市
622921,临夏县,甘肃省临夏回族自治州临夏县
622922,康乐县,甘肃省临夏回族自治州康乐县
622923,永靖县,甘肃省临夏回族自治州永靖县
622924,广河县,甘肃省临夏回族自治州广河县
622925,和政县,甘肃省临夏回族自治州和政县
622926,东乡族自治县,甘肃省临夏回族自治州东乡族自治县
622927,积石山保安族东乡族撒拉族自治县,甘肃省临夏回族自治州积石山保安族东乡族撒拉族自治县
623000,甘南藏族自治州,甘肃省甘南藏族自治州
623001,合作市,甘肃省甘南藏族自治州合作市
623021,临潭县,甘肃省甘南藏族自治州临潭县
623022,卓尼县,甘肃省甘南藏族自治州卓尼县
623023,舟曲县,甘肃省甘南藏族自治州舟曲县
623024,迭部县,甘肃省甘南藏族自治州迭部县
623025,玛曲县,甘肃省甘南藏族自治州玛曲县
623026,碌曲县,甘肃省甘南藏族自治州碌曲县
623027,夏河县,甘肃省甘南藏族自治州夏河县
630000,青海省,青海省
630100,西宁市,青海省西宁市
630102,城东区,青海省西宁市城东区
630103,城中区,青海省西宁市城中区
630104,城西区,青海省西宁市城西区
630105,城北区,青海省西宁市城北区
630106,湟中区,青海省西宁市湟中区
630121,大通回族土族自治县,青海省西宁市大通回族土族自治县
630123,湟源县,青海省西宁市湟源县
630200,海东市,青海省海东市
630202,乐都区,青海省海东市乐都区
630203,平安区,青海省海东市平安区
630222,民和回族土族自治县,青海省海东市民和回族土族自治县
630223,互助土族自治县,青海省海东市互助土族自治县
630224,化隆回族自治县,青海省海东市化隆回族自治县
630225,循化撒拉族自治县,青海省海东市循化撒拉族自治县
632200,海北藏族自治州,青海省海北藏族自治州
632221,门源回族自治县,青海省海北藏族自治州门源回族自治县
632222,祁连县,青海省海北藏族自治州祁连县
632223,海晏县,青海省海北藏族自治州海晏县
632224,刚察县,青海省海北藏族自治州刚察县
632300,黄南藏族自治州,青海省黄南藏族自治州
632321,同仁县,青海省黄南藏族自治州同仁县
632322,尖扎县,青海省黄南藏族自治州尖扎县
632323,泽库县,青海省黄南藏族自治州泽库县
632324,河南蒙古族自治县,青海省黄南藏族自治州河南蒙古族自治县
632500,海南藏族自治州,青海省海南藏族自治州
632521,共和县,青海省海南藏族自治州共和县
632522,同德县,青海省海南藏族自治州同德县
632523,贵德县,青海省海南藏族自治州贵德县
632524,兴海县,青海省海南藏族自治州兴海县
632525,贵南县,青海省海南藏族自治州贵南县
632600,果洛藏族自治州,青海省果洛藏族自治州
632621,玛沁县,青海省果洛藏族自治州玛沁县
632622,班玛县,青海省果洛藏族自治州班玛县
632623,甘德县,青海省果洛藏族自治州甘德县
632624,达日县,青海省果洛藏族自治州达日县
632625,久治县,青海省果洛藏族自治州久治县
632626,玛多县,青海省果洛藏族自治州玛多县
632700,玉树藏族自治州,青海省玉树藏族自治州
632701,玉树市,青海省玉树藏族自治州玉树市
632722,杂多县,青海省玉树藏族自治州杂多县
632723,称多县,青海省玉树藏族自治州称多县
632724,治多县,青海省玉树藏族自治州治多县
632725,囊谦县,青海省玉树藏族自治州囊谦县
632726,曲麻莱县,青海省玉树藏族自治州曲麻莱县
632800,海西蒙古族藏族自治州,青海省海西蒙古族藏族自治州
632801,格尔木市,青海省海西蒙古族藏族自治州格尔木市
632802,德令哈市,青海省海西蒙古族藏族自治州德令哈市
632803,茫崖市,青海省海西蒙古族藏族自治州茫崖市
632821,乌兰县,青海省海西蒙古族藏族自治州乌兰县
632822,都兰县,青海省海西蒙古族藏族自治州都兰县
632823,天峻县,青海省海西蒙古族藏族自治州天峻县
640000,宁夏回族自治区,宁夏回族自治区
640100,银川市,宁夏回族自治区银川市
640104,兴庆区,宁夏回族自治区银川市兴庆区
640105,西夏区,宁夏回族自治区银川市西夏区
640106,金凤区,宁夏回族自治区银川市金凤区
640121,永宁县,宁夏回族自治区银川市永宁县
640122,贺兰县,宁夏回族自治区银川市贺兰县
640181,灵武市,宁夏回族自治区银川市灵武市
640200,石嘴山市,宁夏回族自治区石嘴山市
640202,大武口区,宁夏回族自治区石嘴山市大武口区
640205,惠农区,宁夏回族自治区石嘴山市惠农区
640221,平罗县,宁夏回族自治区石嘴山市平罗县
640300,吴忠市,宁夏回族自治区吴忠市
640302,利通区,宁夏回族自治区吴忠市利通区
640303,红寺堡区,宁夏回族自治区吴忠市红寺堡区
640323,盐池县,宁夏回族自治区吴忠市盐池县
640324,同心县,宁夏回族自治区吴忠市同心县
640381,青铜峡市,宁夏回族自治区吴忠市青铜峡市
640400,固原市,宁夏回族自治区固原市
640402,原州区,宁夏回族自治区固原市原州区
640422,西吉县,宁夏回族自治区固原市西吉县
640423,隆德县,宁夏回族自治区固原市隆德县
640424,泾源县,宁夏回族自治区固原市泾源县
640425,彭阳县,宁夏回族自治区固原市彭阳县
640500,中卫市,宁夏回族自治区中卫市
640502,沙坡头区,宁夏回族自治区中卫市沙坡头区
640521,中宁县,宁夏回族自治区中卫市中宁县
640522,海原县,宁夏回族自治区中卫市海原县
650000,新疆维吾尔自治区,新疆维吾尔自治区
650100,乌鲁木齐市,新疆维吾尔自治区乌鲁木齐市
650102,天山区,新疆维吾尔自治区乌鲁木齐市天山区
650103,沙依巴克区,新疆维吾尔自治区乌鲁木齐市沙依巴克区
650104,新市区,新疆维吾尔自治区乌鲁木齐市新市区
650105,水磨沟区,新疆维吾尔自治区乌鲁木齐市水磨沟区
650106,头屯河区,新疆维吾尔自治区乌鲁木齐市头屯河区
650107,达坂城区,新疆维吾尔自治区乌鲁木齐市达坂城区
650109,米东区,新疆维吾尔自治区乌鲁木齐市米东区
650121,乌鲁木齐县,新疆维吾尔自治区乌鲁木齐市乌鲁木齐县
650200,克拉玛依市,新疆维吾尔自治区克拉玛依市
650202,独山子区,新疆维吾尔自治区克拉玛依市独山子区
650203,克拉玛依区,新疆维吾尔自治区克拉玛依市克拉玛依区
650204,白碱滩区,新疆维吾尔自治区克拉玛依市白碱滩区
650205,乌尔禾区,新疆维吾尔自治区克拉玛依市乌尔禾区
650400,吐鲁番市,新疆维吾尔自治区吐鲁番市
650402,高昌区,新疆维吾尔自治区吐鲁番市高昌区
650421,鄯善县,新疆维吾尔自治区吐鲁番市鄯善县
650422,托克逊县,新疆维吾尔自治区吐鲁番市托克逊县
650500,哈密市,新疆维吾尔自治区哈密市
650502,伊州区,新疆维吾尔自治区哈密市伊州区
650521,巴里坤哈萨克自治县,新疆维吾尔自治区哈密市巴里坤哈萨克自治县
650522,伊吾县,新疆维吾尔自治区哈密市伊吾县
652300,昌吉回族自治州,新疆维吾尔自治区昌吉回族自治州
652301,昌吉市,新疆维吾尔自治区昌吉回族自治州昌吉市
652302,阜康市,新疆维吾尔自治区昌吉回族自治州阜康市
652323,呼图壁县,新疆维吾尔自治区昌吉回族自治州呼图壁县
652324,玛纳斯县,新疆维吾尔自治区昌吉回族自治州玛纳斯县
652325,奇台县,新疆维吾尔自治区昌吉回族自治州奇台县
652327,吉木萨尔县,新疆维吾尔自治区昌吉回族自治州吉木萨尔县
652328,木垒哈萨克自治县,新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县
652700,博尔塔拉蒙古自治州,新疆维吾尔自治区博尔塔拉蒙古自治州
652701,博乐市,新疆维吾尔自治区博尔塔拉蒙古自治州博乐市
652702,阿拉山口市,新疆维吾尔自治区博尔塔拉蒙古自治州阿拉山口市
652722,精河县,新疆维吾尔自治区博尔塔拉蒙古自治州精河县
652723,温泉县,新疆维吾尔自治区博尔塔拉蒙古自治州温泉县
652800,巴音郭楞蒙古自治州,新疆维吾尔自治区巴音郭楞蒙古自治州
652801,库尔勒市,新疆维吾尔自治区巴音郭楞蒙古自治州库尔勒市
652822,轮台县,新疆维吾尔自治区巴音郭楞蒙古自治州轮台县
652823,尉犁县,新疆维吾尔自治区巴音郭楞蒙古自治州尉犁县
652824,若羌县,新疆维吾尔自治区巴音郭楞蒙古自治州若羌县
652825,且末县,新疆维吾尔自治区巴音郭楞蒙古自治州且末县
652826,焉耆回族自治县,新疆维吾尔自治区巴音郭楞蒙古自治州焉耆回族自治县
652827,和静县,新疆维吾尔自治区巴音郭楞蒙古自治州和静县
652828,和硕县,新疆维吾尔自治区巴音郭楞蒙古自治州和硕县
652829,博湖县,新疆维吾尔自治区巴音郭楞蒙古自治州博湖县
652900,阿克苏地区,新疆维吾尔自治区阿克苏地区
652901,阿克苏市,新疆维吾尔自治区阿克苏地区阿克苏市
652902,库车市,新疆维吾尔自治区阿克苏地区库车市
652922,温宿县,新疆维吾尔自治区阿克苏地区温宿县
652924,沙雅县,新疆维吾尔自治区阿克苏地区沙雅县
652925,新和县,新疆维吾尔自治区阿克苏地区新和县
652926,拜城县,新疆维吾尔自治区阿克苏地区拜城县
652927,乌什县,新疆维吾尔自治区阿克苏地区乌什县
652928,阿瓦提县,新疆维吾尔自治区阿克苏地区阿瓦提县
652929,柯坪县,新疆维吾尔自治区阿克苏地区柯坪县
653000,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区克孜勒苏柯尔克孜自治州
653001,阿图什市,新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿图什市
653022,阿克陶县,新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿克陶县
653023,阿合奇县,新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿合奇县
653024,乌恰县,新疆维吾尔自治区克孜勒苏柯尔克孜自治州乌恰县
653100,喀什地区,新疆维吾尔自治区喀什地区
653101,喀什市,新疆维吾尔自治区喀什地区喀什市
653121,疏附县,新疆维吾尔自治区喀什地区疏附县
653122,疏勒县,新疆维吾尔自治区喀什地区疏勒县
653123,英吉沙县,新疆维吾尔自治区喀什地区英吉沙县
